Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A663527,Taboo,8/30/2017 11:24,8/30/2017 11:24,12109 Shetland Chase in Austin (TX),Stray,Injured,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Tortie
A757115,,8/30/2017 11:30,8/30/2017 11:30,12318 Alderbrook Dr in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Opossum,Gray
A754170,Diva,8/30/2017 11:36,8/30/2017 11:36,1800 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Pit Bull Mix,Blue/White
A724545,Chloe,8/30/2017 11:36,8/30/2017 11:36,1800 Grove Boulevard in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Brown/White
A757117,,8/30/2017 11:48,8/30/2017 11:48,11805 Garden Grove Drive in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue
A757122,*Kafka,8/30/2017 11:58,8/30/2017 11:58,9300 S Ih 35 in Austin (TX),Stray,Normal,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Black
A757123,,8/30/2017 12:20,8/30/2017 12:20,Springville Lane And Honeybee Bend in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Beagle Mix,White/Brown
A757126,*Victor,8/30/2017 12:33,8/30/2017 12:33,2300 Morelos Street in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A757124,*Venus,8/30/2017 12:33,8/30/2017 12:33,2300 Morelos Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A757125,,8/30/2017 12:33,8/30/2017 12:33,2300 Morelos Street in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A746525,Rags,8/30/2017 13:07,8/30/2017 13:07,35Th Street And Speedway in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Standard Schnauzer Mix,Gray
A746525,Rags,8/30/2017 13:07,8/30/2017 13:07,35Th Street And Speedway in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Standard Schnauzer Mix,Gray
A757128,,8/30/2017 13:09,8/30/2017 13:09,6009 Wideleaf Drive in Austin (TX),Stray,Sick,Dog,Intact Male,1 month,Chihuahua Shorthair Mix,Black/Tan
A757131,*Shenanigans,8/30/2017 13:23,8/30/2017 13:23,R O Dr And Sh 71 in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Black
A757119,Mauve,8/30/2017 13:30,8/30/2017 13:30,Narrow Valley in Cedar Park (TX),Public Assist,Normal,Dog,Spayed Female,8 years,Labrador Retriever Mix,Black
A757133,Eleanor,8/30/2017 13:33,8/30/2017 13:33,715 West Slaughter Ln in Austin (TX),Stray,Normal,Cat,Intact Female,6 years,Domestic Shorthair Mix,Calico
A757134,Patch,8/30/2017 13:52,8/30/2017 13:52,Camacho And Jesse Segovia in Austin (TX),Stray,Normal,Dog,Neutered Male,10 months,Pointer Mix,White/Black
A757136,Doug,8/30/2017 14:07,8/30/2017 14:07,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black/Brown
A756696,Shakti,8/30/2017 14:26,8/30/2017 14:26,Austin (TX),Public Assist,Normal,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Blue/White
A757137,,8/30/2017 14:45,8/30/2017 14:45,7903 Taza Trl in Austin (TX),Stray,Injured,Cat,Intact Female,2 months,Domestic Medium Hair Mix,Calico
A757140,Sebastian,8/30/2017 15:28,8/30/2017 15:28,7630 Wood Hollow Unit 226 in Austin (TX),Public Assist,Normal,Dog,Neutered Male,8 months,Border Terrier Mix,Buff/Black
A757141,*Beautiful,8/30/2017 15:42,8/30/2017 15:42,7211 Ellington Circle in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Brown/White
A757142,Coco,8/30/2017 15:43,8/30/2017 15:43,6912 Shannon in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Black
A757143,*Hollywood,8/30/2017 15:47,8/30/2017 15:47,908 Cripple Creek in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Black/White
A732679,*Fiona,8/30/2017 16:00,8/30/2017 16:00,Leander (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,American Pit Bull Terrier Mix,Yellow/White
A688933,Tedi,8/30/2017 16:01,8/30/2017 16:01,2900 Sunridge Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Rottweiler Mix,Black/Tan
A688934,Dozer,8/30/2017 16:01,8/30/2017 16:01,2900 Sunridge Dr in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Rottweiler,Black/Tan
A758902,,8/30/2017 16:05,8/30/2017 16:05,Austin (TX),Stray,Sick,Dog,Intact Female,11 months,Black Mouth Cur Mix,Black/Tan
A757147,,8/30/2017 16:10,8/30/2017 16:10,Austin (TX),Stray,Injured,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Brown/Tan
A757146,,8/30/2017 16:13,8/30/2017 16:13,1604 E 11Th St in Austin (TX),Stray,Injured,Cat,Intact Male,5 years,Domestic Shorthair Mix,White/Black
A713641,Shaq,8/30/2017 16:17,8/30/2017 16:17,4709 Delores Ave in Austin (TX),Public Assist,Normal,Dog,Intact Male,3 years,Pit Bull Mix,Brown Brindle
A757148,Big Red,8/30/2017 16:26,8/30/2017 16:26,611 W 22Nd in Austin (TX),Stray,Normal,Bird,Intact Male,2 years,Chicken,Red
A757177,Coco,8/30/2017 17:11,8/30/2017 17:11,Palo Blanco And Parell Path in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tan/White
A757179,Milo,8/30/2017 17:11,8/30/2017 17:11,Palo Blanco And Parell Path in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Red/White
A757152,Angel,8/30/2017 17:19,8/30/2017 17:19,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Shih Tzu Mix,White/Tan
A757156,*Barbie,8/30/2017 18:43,8/30/2017 18:43,Riverside And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White
A757158,Pirata,8/30/2017 18:44,8/30/2017 18:44,1111 Montopolis Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,White/Black
A738324,Stuart,8/30/2017 18:44,8/30/2017 18:44,Brodie And Slaughter in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Black/White
A757157,,8/30/2017 18:53,8/30/2017 18:53,Manor (TX),Stray,Normal,Dog,Intact Male,3 years,Beagle,Black/Tricolor
A757159,,8/30/2017 22:00,8/30/2017 22:00,701 Congress Ave in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A757166,*Ren,8/31/2017 7:28,8/31/2017 7:28,10000 Research in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White
A756734,Blanca,8/31/2017 9:32,8/31/2017 9:32,7Th Street in Austin (TX),Stray,Normal,Dog,Spayed Female,5 months,Cardigan Welsh Corgi Mix,White/Brown
A757185,Chin-Chin,8/31/2017 11:02,8/31/2017 11:02,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 years,Pit Bull Mix,Black/White
A617910,Chace-Gordo,8/31/2017 11:05,8/31/2017 11:05,4103 W Slaughter Ln in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,American Bulldog Mix,White
A757183,,8/31/2017 11:22,8/31/2017 11:22,14320 Tandem Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Bichon Frise/Pekingese,Cream/Black
A757186,*Moo,8/31/2017 11:26,8/31/2017 11:26,809 South Lamar Blvd in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rex-Mini Mix,White/Black
A753993,Alba,8/31/2017 11:31,8/31/2017 11:31,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Brown
A757193,*Buckwheat,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair Mix,Blue Tabby
A757187,,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue Tabby
A757191,*Bran,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair Mix,Blue Tabby
A757189,*Oats,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair Mix,Brown Tabby
A757192,Jaime,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair Mix,Blue Tabby
A757190,Cersei,8/31/2017 11:42,8/31/2017 11:42,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,1 weeks,Domestic Shorthair Mix,Brown Tabby
A757188,Jet,8/31/2017 11:57,8/31/2017 11:57,Wickersham And Oltorf in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Papillon/Shih Tzu,White/Black
A757195,*Shadow,8/31/2017 12:20,8/31/2017 12:20,Purple Sage Drive in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,Black/Tan
A757198,*Twilight,8/31/2017 12:20,8/31/2017 12:20,Purple Sage Drive in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Labrador Retriever Mix,Black
A757194,*Midnight,8/31/2017 12:20,8/31/2017 12:20,Purple Sage Drive in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,Black/White
A757197,*Night,8/31/2017 12:20,8/31/2017 12:20,Purple Sage Drive in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Labrador Retriever Mix,Black
A757196,*Luna,8/31/2017 12:20,8/31/2017 12:20,Purple Sage Drive in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,Black
A757113,Chance,8/31/2017 12:34,8/31/2017 12:34,Austin (TX),Public Assist,Normal,Dog,Neutered Male,1 year,Labrador Retriever/Pit Bull,Brown/White
A757199,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie
A757208,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie
A757202,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A757206,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Calico
A757203,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A757209,,8/31/2017 12:41,8/31/2017 12:41,1817 East Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A757207,Genevieve,8/31/2017 12:55,8/31/2017 12:55,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Orange Tabby
A757205,*Clark,8/31/2017 12:58,8/31/2017 12:58,Fm 685 And Rowe Lane in Pflugerville (TX),Stray,Normal,Dog,Intact Male,2 years,Black/Tan Hound,Brown/Tan
A757212,,8/31/2017 13:27,8/31/2017 13:27,Pleasant Valley And Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Orange Tabby
A757214,,8/31/2017 13:27,8/31/2017 13:27,Pleasant Valley And Oltorf in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Calico
A757219,Puma,8/31/2017 14:24,8/31/2017 14:24,1900 Onion Creek in Austin (TX),Stray,Normal,Cat,Spayed Female,11 years,American Shorthair Mix,Gray/White
A648268,Mojo,8/31/2017 14:31,8/31/2017 14:31,Cielo Grande in Del Valle (TX),Stray,Normal,Dog,Neutered Male,6 years,Yorkshire Terrier Mix,Gray/Tan
A757221,*Snert,8/31/2017 14:36,8/31/2017 14:36,Riverside And Vargas in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Norfolk Terrier Mix,Tan/Black
A757215,Roman,8/31/2017 14:40,8/31/2017 14:40,9600 N Ih 35 in Austin (TX),Stray,Injured,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby
A757223,Bruiser Jax,8/31/2017 14:48,8/31/2017 14:48,13016 Lofton Cliff in Austin (TX),Stray,Normal,Dog,Intact Male,8 months,Chihuahua Shorthair,Brown
A757225,Churro,8/31/2017 14:53,8/31/2017 14:53,21000 Ann Showers in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Toy Fox Terrier Mix,Tan/White
A757226,Rambo,8/31/2017 15:03,8/31/2017 15:03,9701 Teasdale Terrace in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Rottweiler Mix,Black/Brown
A607658,Bubu,8/31/2017 15:12,8/31/2017 15:12,700 Victor in Austin (TX),Stray,Sick,Dog,Neutered Male,10 years,American Staffordshire Terrier/Pit Bull,Brown Brindle/White
A757227,,8/31/2017 15:12,8/31/2017 15:12,Wickersham And Cromwell Circle in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Medium Hair Mix,White/Black
A757228,,8/31/2017 15:18,8/31/2017 15:18,Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Bat Mix,Black
A756817,Clyde,8/31/2017 15:41,8/31/2017 15:41,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Boxer Mix,Brown
A744022,Rozay,8/31/2017 15:43,8/31/2017 15:43,Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Maltese Mix,White
A757231,Ace,8/31/2017 15:45,8/31/2017 15:45,6757 Airport Blvd in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Bengal Mix,Brown Tabby/White
A757230,,8/31/2017 15:45,8/31/2017 15:45,Austin (TX),Stray,Sick,Dog,Intact Male,2 months,Beagle Mix,Brown/White
A757232,*Plex,8/31/2017 15:51,8/31/2017 15:51,Johnny Morrison And 969 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,American Bulldog Mix,Brown/White
A747906,Willienelson,8/31/2017 15:52,8/31/2017 15:52,Austin (TX),Public Assist,Normal,Dog,Neutered Male,3 years,English Pointer Mix,White/Chocolate
A757234,,8/31/2017 15:57,8/31/2017 15:57,2200 Willow Creek Drive in Austin (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Medium Hair Mix,Black
A757233,,8/31/2017 15:57,8/31/2017 15:57,2200 Willow Creek Drive in Austin (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Medium Hair Mix,Black
A757236,,8/31/2017 15:57,8/31/2017 15:57,2200 Willow Creek Drive in Austin (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Medium Hair Mix,Black
A757237,*Petal,8/31/2017 16:26,8/31/2017 16:26,9400 Tanager Way in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Lionhead Mix,White/Brown
A757239,Grady,8/31/2017 16:32,8/31/2017 16:32,Interstate 35 And Slaughter Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Catahoula Mix,Blue/Tan
A757241,Coco,8/31/2017 16:49,8/31/2017 16:49,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black
A757242,Lola,8/31/2017 17:06,8/31/2017 17:06,110 Edge Rock Drive in Del Valle (TX),Stray,Normal,Dog,Intact Female,1 year,Great Dane Mix,Black/White
A713386,Baby,8/31/2017 17:18,8/31/2017 17:18,Outside Jurisdiction,Stray,Normal,Dog,Spayed Female,4 years,American Staffordshire Terrier Mix,Brown/White
A757244,Cody,8/31/2017 17:36,8/31/2017 17:36,9921 Otilia Ln in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Border Collie Mix,Black/White
A757240,Sam,8/31/2017 17:56,8/31/2017 17:56,412 William Cannon in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Orange Tabby
A757250,*Scout,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Black
A757252,*Ranger,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Black
A757249,,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Black
A757246,,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Siamese Mix,White
A757248,,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Brown Tabby
A757247,,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Siamese Mix,Tortie Point
A757251,*Piper,8/31/2017 18:34,8/31/2017 18:34,403 Vargas Road in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Black
A545219,Squirt,8/31/2017 18:42,8/31/2017 18:42,Pflugerville (TX),Public Assist,Normal,Dog,Spayed Female,9 years,Catahoula Mix,White/Blue Merle
A756874,Gwen,8/31/2017 18:42,8/31/2017 18:42,Pflugerville (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Rottweiler,Black/Tan
A757253,*Leslie,8/31/2017 18:49,8/31/2017 18:49,Austin (TX),Stray,Normal,Cat,Intact Female,3 years,Domestic Shorthair Mix,Black/White
A757254,*Trix,8/31/2017 20:28,8/31/2017 20:28,7711 Burnet Rd in Austin (TX),Public Assist,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A757259,Bentley,9/1/2017 7:57,9/1/2017 7:57,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Brown/White
A757260,Grumpy Gus,9/1/2017 8:06,9/1/2017 8:06,Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Labrador Retriever Mix,Red/Tan
A757268,92,9/1/2017 8:08,9/1/2017 8:08,Outside Jurisdiction,Public Assist,Sick,Dog,Intact Female,8 years,Pit Bull Mix,White/Brown
A757270,,9/1/2017 9:49,9/1/2017 9:49,3129 E 12Th St in Austin (TX),Stray,Sick,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Black
A757271,*Bruno,9/1/2017 10:24,9/1/2017 10:24,1211 Montopolis Drive in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue
A757272,,9/1/2017 10:41,9/1/2017 10:41,8011 Beckett Rd in Austin (TX),Stray,Injured,Cat,Unknown,2 years,Domestic Longhair Mix,White/Brown
A757274,*Ella,9/1/2017 11:08,9/1/2017 11:08,5201 Purple Sage in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Staffordshire Mix,Blue/White
A757285,*Sampson,9/1/2017 11:17,9/1/2017 11:17,3100 Beverly in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A757278,*Stella,9/1/2017 11:17,9/1/2017 11:17,3100 Beverly in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Brown Tabby
A757284,*Stewie,9/1/2017 11:17,9/1/2017 11:17,3100 Beverly in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Blue Tabby
A757277,*Sal,9/1/2017 11:17,9/1/2017 11:17,3100 Beverly in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black
A757279,*Crouton,9/1/2017 11:30,9/1/2017 11:30,Spicewood And Mesa in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Australian Cattle Dog/Dalmatian,White/Black
A757280,,9/1/2017 11:46,9/1/2017 11:46,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A757282,,9/1/2017 11:46,9/1/2017 11:46,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A757281,,9/1/2017 11:46,9/1/2017 11:46,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue/White
A757283,,9/1/2017 12:02,9/1/2017 12:02,Stassney And South Congress in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,German Shepherd Mix,Brown/White
A756473,,9/1/2017 12:17,9/1/2017 12:17,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,2 months,Labrador Retriever/Doberman Pinsch,Tan
A757289,Hazel,9/1/2017 12:36,9/1/2017 12:36,200 San Jose Street in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Terrier Mix,Red
A757288,,9/1/2017 12:36,9/1/2017 12:36,200 San Jose St in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Terrier Mix,Tan
A757291,Cato,9/1/2017 12:38,9/1/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Black/White
A757290,Roxie,9/1/2017 12:38,9/1/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Tortie
A757298,*Tiger,9/1/2017 12:58,9/1/2017 12:58,2614 East 2Nd Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Brown Tabby
A757295,*Summer,9/1/2017 12:58,9/1/2017 12:58,2614 East 2Nd Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Brown Tabby
A757297,*Sarge,9/1/2017 12:58,9/1/2017 12:58,2614 East 2Nd Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Brown Tabby
A757293,*Golden,9/1/2017 12:58,9/1/2017 12:58,2614 East 2Nd Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Longhair Mix,Brown Tabby
A757292,Chloe,9/1/2017 13:03,9/1/2017 13:03,Manor (TX),Owner Surrender,Normal,Dog,Intact Female,4 years,Dachshund Mix,Buff
A757294,*Chloe,9/1/2017 13:11,9/1/2017 13:11,2311 South 5Th Street in Austin (TX),Stray,Normal,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Tortie
A757296,Sylvester,9/1/2017 13:11,9/1/2017 13:11,2311 South 5Th Street in Austin (TX),Stray,Normal,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Black/White
A757300,Fred,9/1/2017 13:23,9/1/2017 13:23,Springdale And Basswod Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,13 years,Lhasa Apso Mix,Black
A757302,,9/1/2017 13:35,9/1/2017 13:35,1308 March Drive in Austin (TX),Stray,Sick,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A757303,,9/1/2017 13:35,9/1/2017 13:35,1308 March Drive in Austin (TX),Stray,Sick,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A757305,,9/1/2017 13:35,9/1/2017 13:35,1308 March Drive in Austin (TX),Stray,Sick,Cat,Intact Male,2 weeks,Domestic Longhair Mix,Brown Tabby
A757307,,9/1/2017 14:08,9/1/2017 14:08,1405 Springdale Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Calico
A756921,Yoonior,9/1/2017 14:22,9/1/2017 14:22,1416 Edgewater in Travis (TX),Public Assist,Normal,Dog,Intact Male,11 months,Queensland Heeler/Labrador Retriever,Red Merle/White
A757310,*Sofia,9/1/2017 14:29,9/1/2017 14:29,1156 West Cesar Chavez in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A757379,R3,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Other,Intact Male,2 years,Rabbit Sh Mix,Black/White
A757361,34,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Dog,Spayed Female,2 years,Dachshund Longhair Mix,Black
A757360,33,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,2 years,Chihuahua Longhair Mix,Black/White
A757375,Lion,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Dog,Neutered Male,2 years,Border Collie Mix,White/Black
A757383,R6,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Other,Intact Male,2 years,Rabbit Lh Mix,Black
A757357,31,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Tan/White
A757341,19,9/1/2017 14:47,9/1/2017 14:47,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Black/White
